proposal_id,chain,original_id,title,type,status,timestamp,voting_start,voting_end,tx_hash,proposer,high_level_category,topic_subject,passed
stargaze_282,stargaze,282,Adding the CryptoGopniks team address to load contracts WL,/cosmwasm.wasm.v1.MsgAddCodeUploadParamsAddresses,PASSED,1720009372406,1720009372406,1720268572406,CF51F066017F53712BEA776E928CA4710A5843B81CD6DFEF442FC6C5BB9B2B13,stars1hvp3q00ypzrurd46h7c7c3hu86tx9uf8sg5lm3,ParameterChange,Staking Parameters,True
injective_413,injective,413,Deployment of StreamSwap Protocol contracts on Injective Hub,/cosmwasm.wasm.v1.MsgStoreCode,PASSED,1720011744003,1720012559050,1720358159050,6A93D08BF2921779DEDFA10830FAEC2B81F66DEC0663DE1A7695D5B784C3C6A6,inj1fa558ytfnekl2zlmv7zpupam7zrcj2wkkx7qwz,SmartContract,Contract Integration,True
secret_304,secret,304,Support IBC Relayers with Fee Grants III,CommunityPoolSpend,PASSED,1720023273350,1720023273350,1720628073350,58A25E33417ABF24B70B36ED549F7CC94B7DBEDE1E4AC4E5335D63AB40BC78C8,secret1q0rth4fu4svxnw63vjd7w74nadzsdp0f23e0uy,CommunityPoolSpend,Community Support,True
evmos_300,evmos,300,Evmos Collapse ,/cosmos.gov.v1beta1.TextProposal,REJECTED,1720057298578,1720057298578,1720489298578,28A55C12ECA7EDCEBD22FC7347C1C1EA60F6671984780E0A1968F02BBD45FB6A,evmos13v62ftlxjggn649yvx2v9ec83lzm6433z4up9c,TextProposal,Governance Process,False
cosmos_938,cosmos,938,New Atom Airdrop    Built by Mintscan Team ,unknown,REJECTED,1720093377684,1720093377684,1721302977684,5C506F78B00CC18E0AB786D3AD6EBD4E9187870816715205A7FDC05F2301DA6C,cosmos1d63f3plagk2hjfrqc4ngdhypvaa0tacmcsulkl,Unknown,Unclassified,False
osmosis_803,osmosis,803,Add USDTsolanapica to Alloyed USDT,/cosmwasm.wasm.v1.MsgExecuteContract,PASSED,1720107867720,1720107867720,1720539867720,B4367BBAF11D431E8D018039C15627E74134BDE3F2B6289F660C23BD7B03084D,osmo19w2t4ue7qpdh6022m3yxmxvv3w7jla7u3hfq0r,SmartContract,Feature Enhancement,True
osmosis_804,osmosis,804,Upload Orderbook v2 as CW Pool,/osmosis.cosmwasmpool.v1beta1.UploadCosmWasmPoolCodeAndWhiteListProposal,PASSED,1720196849575,1720196849575,1720628849575,CF84A553EAF939857A775CE356A185DB982C967694FAA5C15BC072274597FC80,osmo19w2t4ue7qpdh6022m3yxmxvv3w7jla7u3hfq0r,SmartContract,Contract Deployment,True
cosmos_939,cosmos,939,Layerzero ZRO x Cosmos airdrop,/cosmos.gov.v1beta1.TextProposal,REJECTED,1720222354159,1720222354159,1721431954159,3C8A42BE5ED3357CE63529EAE1BDD017664D5FDD52A87C1E9E4052A9D2EA8BD8,cosmos1vgyvt6xml92vl9l04qj3vqffqyz4j4esyzdxny,TextProposal,Governance Process,False
cosmos_940,cosmos,940,Update expired IBC Client tendermint388 for cosmoshub4 vs sentinelhub2 chain,/ibc.core.client.v1.ClientUpdateProposal,PASSED,1720263402094,1720263402094,1721473002094,D1E1014BC20C42AE48A16FBEB8FCAD9A7616EE231D9AE4B6F0330B8082BD556E,cosmos1e4w7857hp7dtxmda3hm25rrg0uqknjp0xt6c0t,IBCRelated,Client Update,True
sentinel_53,sentinel,53,Update expired IBC Client tendermint58 for sentinelhub2 chain,ClientUpdate,PASSED,1720266483483,1720286087323,1720890887323,FF5858D07FBF46477A980D1FFBB98D9650F75E8B8A2E0C037DE33E6A2596AA54,sent1n00fcnszy0qymnw392tw2awmf3q687xqzetkd7,IBCRelated,Client Update,True
akash_261,akash,261,Verifiable Compute for Akash Network,CommunityPoolSpend,PASSED,1720275679201,1720275876235,1720880676235,07D7B05367058280A20C2574ABC3AD7CAE8CB868AEB37A0AD098F3ABDB21A61A,akash1zfq9geh746nmpjwuykacltfq44t7j7n2qzmnda,CommunityPoolSpend,Infrastructure,True
juno_351,juno,351,Hexxagon Proposal for Validator and Chain Upgrade Support,/cosmos.distribution.v1beta1.MsgCommunityPoolSpend,REJECTED,1720298397951,1720298397951,1720730397951,7D85B284BDC3C1AA2D2622BF36E82C981043338C0368A14E5594A57CB9910060,juno1hgh0pgpjmvcfsyl3qg7axux0fx4q469mcw0s5c,CommunityPoolSpend,Community Support,False
cosmos_941,cosmos,941,ATOM Airdrop   Layerzero Airdrop ,unknown,REJECTED,1720304737906,1720304737906,1721514337906,CEE5D7419A617EF81F07441291866227E23FF87963FEEC22103D226314EF5B62,cosmos1d63f3plagk2hjfrqc4ngdhypvaa0tacmcsulkl,Unknown,Unclassified,False
osmosis_805,osmosis,805,Whitelist Deploydon Address for Contract Uploads ,/cosmwasm.wasm.v1.MsgAddCodeUploadParamsAddresses,PASSED,1720367077384,1720451845625,1720883845625,5E7BE3F095DD0414748E1C7DB728FE5D7B7F8E5012E59CC52B6A54C690A16F96,osmo167ucsyj55sxh3vfsa000qs27vddepl0yg85wzm,ParameterChange,Protocol Configuration,True
osmosis_806,osmosis,806,IBC Rate Limit Review  July 2024,/cosmwasm.wasm.v1.MsgExecuteContract,PASSED,1720434797035,1720434797035,1720866797035,1E8E623CFEB0CA02F6185A91F86591B85E7733F21EAC54B10188C585A8CCF5B2,osmo19w2t4ue7qpdh6022m3yxmxvv3w7jla7u3hfq0r,SmartContract,Contract Deployment,True
osmosis_807,osmosis,807,Restrict Superfluid pools to a core set of pairings,/osmosis.superfluid.v1beta1.RemoveSuperfluidAssetsProposal,PASSED,1720448628034,1720448628034,1720880628034,DC1310BACC6DB5802C08ADA901DE98781BF2F0F8F641E509468090D2CB1145DB,osmo19w2t4ue7qpdh6022m3yxmxvv3w7jla7u3hfq0r,ChainSpecific,Chain Governance,True
kava_183,kava,183,Kava Rise Payouts June 2024,/cosmos.authz.v1beta1.MsgExec,PASSED,1720499112147,1720499112147,1721103912147,AFB168048489B393EFD64F67C8ED6979AC3D83DF111C7DC1F05EBC071D478798,kava1me2recm86t27c24q0kple0cdd5jlglqnqz9l3t,Unknown,Miscellaneous,True
kava_184,kava,184, Kava New Version  USDX Airdrop ,unknown,REJECTED,1720578344717,1720578344717,1721183144717,DBBE16E2F7C236BEAB52D0C56F539133FF7C033B8346412B790FDBCC862EDA96,kava1jvyzc0xgg6rwdug9s0lrxxdkw896kwdfln8ksz,Unknown,Unclassified,False
evmos_301,evmos,301,EVMOS Airdrop  Last Chance ,unknown,REJECTED,1720578586196,1720578586196,1721010586196,90CFBEE5A0F4624F160EC1B0B2930B9AF7B2103F0D99F01F07F949C179B9A334,evmos13v62ftlxjggn649yvx2v9ec83lzm6433z4up9c,Unknown,Unclassified,False
iris_93,iris,93, IRIS Airdrop  ,unknown,REJECTED,1720578850156,1720578850156,1721010850156,CB2DD42659EE94D7231268EE2D1A7020D061144358830F60A0565D5EB20B4593,iaa1d63f3plagk2hjfrqc4ngdhypvaa0tacmdjuw5w,Unknown,Unclassified,False
dydx_123,dydx,123,Add BICOUSD perpetual market,/dydxprotocol.prices.MsgCreateOracleMarket,PASSED,1720627035055,1720627035055,1720972635055,00A0416B594733B4D26809BFF32803D31C1CC03F79B11DD6D90720C9E9382FBB,dydx1sruadgtqsn3tqfkkzudtcm45flkph9kj2w74hc,MarketRelated,Market Addition,True
injective_414,injective,414,Upload Exotic Vanilla Contract Wasm Code,/cosmwasm.wasm.v1.MsgStoreCode,PASSED,1720638231488,1720638231488,1720983831488,397B08456D10ED0ECA672067D8F04863131B4632C32BDF0CC77716C8995DF330,inj1yhgu7m6n6hxn23wdvkgj9raz2vx4djr8yxxw5m,,,True
injective_415,injective,415,Upload Exotic Staking Contract Wasm Code,/cosmwasm.wasm.v1.MsgStoreCode,PASSED,1720638277196,1720638277196,1720983877196,0A734F5BBDCFEBEA1BC958F3C6384C874C02A83F0FEB0C9716597ACA235AC628,inj1yhgu7m6n6hxn23wdvkgj9raz2vx4djr8yxxw5m,SmartContract,Contract Deployment,True
injective_416,injective,416,Upload Exotic Escrow Contract Wasm Code,/cosmwasm.wasm.v1.MsgStoreCode,PASSED,1720638289284,1720638289284,1720983889284,6F9A83F70B125785983448B037630954763146CE76CED6272641EBEACA44FD49,inj1yhgu7m6n6hxn23wdvkgj9raz2vx4djr8yxxw5m,,,True
akash_262,akash,262,Revive AkashComdex IBC client,ClientUpdate,PASSED,1720684135405,1720709294844,1721314094844,B5DDD13C38DD733F12B2497095C2AB85F21A9A25267E50B51682C7DE3A1EA968,akash102gzhwglgu8n9hlxr8e8p2l20jedvr9ph67gh8,IBCRelated,Client Update,True
stargaze_283,stargaze,283,Bad Kids Airdrop   StarGaze Airdrop ,unknown,REJECTED,1720730985424,1720730985424,1720990185424,A8B0208EA79CE1170FA2979DC71621046735D1B4C7E903AC5757FA698F1EBB5D,stars1d63f3plagk2hjfrqc4ngdhypvaa0tacmvvtzaw,Unknown,Unclassified,False
evmos_302,evmos,302,ATOM Airdrop   FREE Airdrop ,unknown,REJECTED,1720731294825,1720731294825,1721163294825,DC4C30F012D75249B46471A4121FA0BD2658064CC1258CE20E2FB6D6FF8165AF,evmos13v62ftlxjggn649yvx2v9ec83lzm6433z4up9c,Unknown,Unclassified,False
juno_352,juno,352,Juno Upgrade v23,/cosmos.upgrade.v1beta1.SoftwareUpgradeProposal,PASSED,1720768388427,1720768481518,1721200481518,D1F97A26D485FE895F0B4B79FEA7BABE897087B72B50003EEFA6BE6CB3724881,juno1s33zct2zhhaf60x4a90cpe9yquw99jj0zen8pt,SoftwareUpgrade,Major Release,True
osmosis_808,osmosis,808,Clean up CWPool Whitelist,/cosmos.params.v1beta1.ParameterChangeProposal,PASSED,1720776253894,1720776253894,1721208253894,2D59967D3ACE3B77AEDE931F7A42FFFE9E3C5CFE72875C664A2726D2DBBE877E,osmo19w2t4ue7qpdh6022m3yxmxvv3w7jla7u3hfq0r,ParameterChange,Protocol Configuration,True
injective_417,injective,417,Disbursement of OLP rewards for epoch ended on 8 July 2024,/injective.exchange.v1beta1.BatchCommunityPoolSpendProposal,REJECTED,1720807198566,1720807198566,1721152798566,9D48FC208E3BB3FDD7CEAF1FD1D444A1302115BEB1ED45C78857E80BAA72B8FE,inj1adpadycvjcxudy3upwrw6kgf2csh536xrhj7pg,CommunityPoolSpend,Community Support,False
osmosis_809,osmosis,809,CosmWasm Pinning Update  July 2024,/cosmwasm.wasm.v1.MsgPinCodes,PASSED,1721050814345,1721050814345,1721482814345,F7DB236B370183DC4D01329BFE7BAD7A5587B3C155DE24E4EEADFFABF4325E37,osmo19w2t4ue7qpdh6022m3yxmxvv3w7jla7u3hfq0r,SmartContract,Contract Deployment,True
axelar_210,axelar,210,Increase multisig keygen and signing grace periods,ParameterChange,PASSED,1721052111244,1721052111244,1721311311244,E85DB97B8ED7C3F20E1E3CB4ACD1C4C7305C1877BF695DF150F422D3C2670B11,axelar1wtken7kkklz922ws0g33a60lkrwkd7n45m9jah,ParameterChange,Protocol Configuration,True
kyve_37,kyve,37,v150 Software Upgrade,/cosmos.upgrade.v1beta1.MsgSoftwareUpgrade,PASSED,1721054095536,1721054095536,1721658895536,0D8F6753433C1344959AB998AF4B9EADA49E3EAB83028C57B01A5A294C7EBB0C,kyve1fst07guqk7u4elhfj4z79fzgkr5wtfqqm7w20n,SoftwareUpgrade,Major Release,True
axelar_211,axelar,211,Axelarators Telegram Group and Ecosystem X Account 6Month Program Renewal Proposal,CommunityPoolSpend,PASSED,1721061769020,1721061769020,1721320969020,FB46B4025A90D6FAB96F61F953682AA5F7361CD4D5E901E87C8E36DCD20D8515,axelar1x4x7m23c9lrc04vsmnypl6de4pv9c4x3skhlxq,CommunityPoolSpend,Ecosystem Growth,True
axelar_211,axelar,211,Axelarators Telegram Group and Ecosystem X Account 6Month Program Renewal Proposal,CommunityPoolSpend,PASSED,1721061769020,1721061769020,1721320969020,FB46B4025A90D6FAB96F61F953682AA5F7361CD4D5E901E87C8E36DCD20D8515,axelar1x4x7m23c9lrc04vsmnypl6de4pv9c4x3skhlxq,CommunityPoolSpend,Ecosystem Growth,True
cosmos_942,cosmos,942, New Atom Airdrop  New Update Cosmos Hub  ,unknown,REJECTED,1721096314196,1721096314196,1722305914196,8FFD66E840EEABD1A25787DA9D66B7199455FF94A869900B5D8CA58E6C8222F8,cosmos1d63f3plagk2hjfrqc4ngdhypvaa0tacmcsulkl,Unknown,Unclassified,False
osmosis_810,osmosis,810,Approve allASI as Migration Mechanic,/cosmwasm.wasm.v1.MsgExecuteContract,PASSED,1721135253690,1721135253690,1721567253690,18D68BC82472232E2DED2A55613F23084AAF26B200B6983031460688E7126521,osmo19w2t4ue7qpdh6022m3yxmxvv3w7jla7u3hfq0r,SmartContract,Contract Deployment,True
osmosis_811,osmosis,811,Proposal to Grant Omnity Network the Ability to Deploy Contracts on Osmosis,/cosmwasm.wasm.v1.MsgAddCodeUploadParamsAddresses,PASSED,1721146986984,1721146986984,1721578986984,AF554C6289E7BECD4172DBDD162F23DC926BA65265FDD994F7A21B565878B2BA,osmo1uqm9n8a769nvwagz7gmpx5x52nmqn3z0tan9a0,ParameterChange,Protocol Configuration,True
stargaze_284,stargaze,284,Add cosmwasmwasmv1beta1MsgExecuteContract to allowed ICA Messages,/cosmos.params.v1beta1.ParameterChangeProposal,PASSED,1721147893144,1721147893144,1721407093144,17B1D54244FECD94E9CEB7BFF4A9A23344E757C9DCD2C5602C27B7BA1F6FD055,stars167ucsyj55sxh3vfsa000qs27vddepl0y5qsrlc,ParameterChange,Protocol Configuration,True
stargaze_285,stargaze,285,Recover Carbon IBC transfer channel,/ibc.core.client.v1.ClientUpdateProposal,PASSED,1721230277966,1721237694208,1721496894208,6626C2AD703229C977091323FD509B802DE05E020DB632DCFD5F3E383E9A15B3,stars19ymkl249xkttqyrfpxxju3xm6e6kkecxxfuqmq,IBCRelated,IBC Transfer,True
kava_185,kava,185,Extend USDT deposit incentives for Kava Lend,/cosmos.params.v1beta1.ParameterChangeProposal,PASSED,1721238794957,1721238794957,1721843594957,867F2B97F9E48EB88099E5C745D2528F834D5521058507FC3DAD47D6B1409B5C,kava1me2recm86t27c24q0kple0cdd5jlglqnqz9l3t,ParameterChange,Economic Parameters,True
injective_418,injective,418,Pause BTCwUSDM PERP market,/injective.exchange.v1beta1.BatchExchangeModificationProposal,PASSED,1721243811322,1721243811322,1721589411322,D368EF351B3D9D24F0CADEB8D8ACA8C6D09E8C6DF7AE0D6B2EF93CE5F705A74B,inj1adpadycvjcxudy3upwrw6kgf2csh536xrhj7pg,MarketRelated,Market Addition,True
osmosis_812,osmosis,812,Claw Back SAIL DAO Funding,/cosmos.authz.v1beta1.MsgExec,PASSED,1721248830230,1721248830230,1721680830230,DA354A19581424A5B1A583345C1F93C30223C67A4FC4239046AF5ABD661A0F81,osmo1nktatq53eah8efefsry33yg3zkhrrzwq3k6wg7,Unknown,Miscellaneous,True
dydx_124,dydx,124,Add OMUSD perpetual market,/dydxprotocol.prices.MsgCreateOracleMarket,PASSED,1721285582104,1721285582104,1721631182104,646BF1069770BF5294C53857B6756D740E8BC8F3ED152CE120299BD68D8A51B9,dydx17kl3g3fyy2tg8p2zdkddqjz2rkkstpmu39cxjy,MarketRelated,Market Addition,True
axelar_212,axelar,212,KYVE Network Public Good Funding,Text,PASSED,1721311284085,1721311284085,1721570484085,D08B14676D540A0B2F7C4E5B1CE3BC9FE5B8E9508DBC77803C473A94222876D5,axelar1fst07guqk7u4elhfj4z79fzgkr5wtfqqg7450k,TextProposal,Project Funding,True
kyve_38,kyve,38,Grants Application Fair AI Data Validator,unknown,REJECTED,1721313831772,1721313831772,1721918631772,ABE61E5CBEF65C7165DF042148ED57036280249B0D915C12E59FC39C6BE6C2BC,kyve19sh39rmmdqcq4zfn8qkeuwcz4jw37zq762zkxl,Unknown,Unclassified,False
injective_419,injective,419,Disbursement of OLP rewards for epoch ended on 08 July 2024,/injective.exchange.v1beta1.BatchCommunityPoolSpendProposal,PASSED,1721323297688,1721323297688,1721668897688,E56ECBDAD62510A74E645C4A635CB2C7073556381511AE9B74BC1A425476C0E7,inj1adpadycvjcxudy3upwrw6kgf2csh536xrhj7pg,CommunityPoolSpend,Community Support,True
dydx_125,dydx,125,dYdX Chain Software Upgrade v510,/cosmos.upgrade.v1beta1.MsgSoftwareUpgrade,PASSED,1721358465185,1721401366606,1721746966606,0AD8AA2B3D1ED67597B908E125DD456A27717C99D713FF73EBCB7E68A99C6FB8,dydx154u397hzffmpk6xyt2fnrx6l0fzwzmpldsxuzp,SoftwareUpgrade,Major Release,True
axelar_213,axelar,213,Axelar Ai Bot  The way to onboarding more users and developers,CommunityPoolSpend,REJECTED,1721396699454,1721396699454,1721655899454,7ADFB5827F1B2858D8ACC20398353603C280EF5EF34057201D76AEA3A5C3BC56,axelar1rf5jfq9ny25fdcxdkcy9uc795qwtmq0wegll4e,CommunityPoolSpend,Development Fund,False
stargaze_286,stargaze,286,Correction Add cosmwasmwasmv1MsgExecuteContract to allowed ICA Messages,/cosmos.params.v1beta1.ParameterChangeProposal,PASSED,1721413934760,1721413934760,1721673134760,5B43B180135DFADBABC3931FEB97D208A89AFB0CDCA00DF12D0762C151B6A2CE,stars167ucsyj55sxh3vfsa000qs27vddepl0y5qsrlc,ParameterChange,Protocol Configuration,True
dydx_126,dydx,126,Update RNDR exchanges to only coinbase pro with RNDRUSD ticker and set min exchanges to 1,/dydxprotocol.prices.MsgUpdateMarketParam,PASSED,1721498145979,1721498145979,1721584545979,422BAE2160B23EB027888CAED88C4EA4CE4EBC91C3B8C046D9A6DBBC5D0F6115,dydx18vjqv46d4ylkh0ztz7m58t8sa9x50sht6vqx3y,ParameterChange,Protocol Configuration,True
axelar_214,axelar,214,Update filecoin EVM chain confirmation height,ParameterChange,PASSED,1721740639833,1721740639833,1721999839833,563B5A06FDBAE90552ABF33C180CC68C1624371D5EB134938D5C882E7EE46251,axelar1wtken7kkklz922ws0g33a60lkrwkd7n45m9jah,ParameterChange,Fee Adjustment,True
kyve_39,kyve,39,Data Pool Creation Source  Source  StateSync,/kyve.pool.v1beta1.MsgCreatePool,PASSED,1721744767304,1721744767304,1722349567304,E004CB5A2EE63CE873371AC33A5D6123F002CDC98D2D990CD559C360E70DC3F9,kyve1fst07guqk7u4elhfj4z79fzgkr5wtfqqm7w20n,PoolData,Data Protocol,True
finschia_32,finschia,32,Service Contribution Reward June 2024,CommunityPoolSpend,PASSED,1721799206668,1721799850142,1722404650142,87EA4A3E927877A3E3F0BA2B836216E12D6F86E5F1E54A3D0E1AAAE255637F6B,link189lm3lpxuwrk54cgtwjwjkact685xrmdaxpysl,CommunityPoolSpend,Ecosystem Growth,True
cosmos_943,cosmos,943,Funding ICS with Inactive Validators 3rd Party Audit,/cosmos.distribution.v1beta1.MsgCommunityPoolSpend,PASSED,1721836095993,1721836252255,1723045852255,1C03E776D93559563FDBDB57DB45A9AD3A19F9403CE40E8631804226414AE72B,cosmos10ysx5vf55mwf2nthklzeuyzgyg8mrkvzhyfw9t,CommunityPoolSpend,Community Support,True
juno_353,juno,353,Juno Communications SubDAO Funding Proposal 3 months,/cosmos.distribution.v1beta1.MsgCommunityPoolSpend,PASSED,1721857432490,1721857432490,1722289432490,8805670337183FCDFD9C6DD6402C26BB5209E17523764BDBE0EEEF5FE2830FF0,juno1xssgajghl2hapljcgff5qplqnnn6f25ddjrhc9,CommunityPoolSpend,Community Support,True
kyve_40,kyve,40,Parameter Change Upload Interval  Max Points,/kyve.bundles.v1beta1.MsgUpdateParams,PASSED,1721925183284,1721925183284,1722529983284,D4E2F6AE57EDED26AD38B463B5D903685E9001A30B89F20CA6CCF2F05F172D1A,kyve1fst07guqk7u4elhfj4z79fzgkr5wtfqqm7w20n,ParameterChange,Protocol Configuration,True
cosmos_944,cosmos,944,Authorize DAO DAO Deployment,/cosmwasm.wasm.v1.MsgUpdateParams,PASSED,1722018714492,1722030900528,1723240500528,7EC27512903D376C6E6DB88F2F9C35EE3897441F25228882F24ECA3F3D2A2543,cosmos1559zgk3mxm00qtr0zu2x5n4rh5vw704qaqj6ap,ParameterChange,Protocol Configuration,True
dydx_127,dydx,127,Add DMAILUSD perpetual market,/dydxprotocol.prices.MsgCreateOracleMarket,PASSED,1722138600333,1722138600333,1722484200333,DA167D93B1DCDA7884D7CCC9058E1D9B4FF31EDDFC1699344890A8E2FCDFBB55,dydx1qwk33dql0nfwp4yt9hhnqz3szvtawxdp0qs3ez,MarketRelated,Market Addition,True
injective_420,injective,420,Injective Altaris Mainnet Upgrade,/cosmos.upgrade.v1beta1.MsgSoftwareUpgrade,PASSED,1722165257964,1722165257964,1722510857964,05B46ECF2888CE10E472F8DF99979CA6D92F8950625EC357031FCCB7671F4EEB,inj17vytdwqczqz72j65saukplrktd4gyfme5agf6c,SoftwareUpgrade,Security Enhancement,True
osmosis_813,osmosis,813,Alloyed BTC Canonicalization and Quote asset,/cosmos.params.v1beta1.ParameterChangeProposal,PASSED,1722261192204,1722261192204,1722693192204,78996DDF40DA935186CAAD7B551DF5F792A94DFFE3A6F9984285ECB03A0F9A54,osmo19w2t4ue7qpdh6022m3yxmxvv3w7jla7u3hfq0r,ParameterChange,Protocol Configuration,True
osmosis_814,osmosis,814,Alloyed BTC Create Volume Splitting Group,/osmosis.incentives.CreateGroupsProposal,PASSED,1722261602500,1722261602500,1722693602500,E0D8D95A15495DE55041B9E72D09EF110AA9B82CE75B1849608121EDBC0FA2CE,osmo19w2t4ue7qpdh6022m3yxmxvv3w7jla7u3hfq0r,PoolIncentives,Incentive Distribution,True
osmosis_815,osmosis,815,Alloyed BTC Initial Static Rate Limits,/cosmwasm.wasm.v1.MsgExecuteContract,PASSED,1722261672232,1722261672232,1722693672232,91046E2AF1D203EFFDFFC52651DD2522B2A92C9B671793D8279D5A8D59418BE6,osmo19w2t4ue7qpdh6022m3yxmxvv3w7jla7u3hfq0r,SmartContract,Contract Deployment,True
terra_4816,terra,4816,The Phoenix Directive  A Path Forward,/cosmos.distribution.v1beta1.MsgCommunityPoolSpend,PASSED,1722265201655,1722265201655,1722870001655,E03DE90E9B5E804927CDB1B60CAFA82038CED1350D2927E516B2BB521CD6D2E7,terra1kefa2zgjn45ctj32d3tje5jdwus7px6n2klgzl,CommunityPoolSpend,Community Support,True
gravity-bridge_232,gravity-bridge,232,Setup Althea L1 IBC AutoForwarding,UpdateHrpIbcChanne,PASSED,1722275525171,1722275823068,1722707823068,0E74661B810401FDD472BA31A195DC571AFB36BB9A9E8521E2F339C6F1E3E02B,gravity1s30vhsupqwfqxy9x4vrfywcss4v93wdlvezem0,IBCRelated,IBC Security,True
gravity-bridge_233,gravity-bridge,233,Add Althea L1 Metadata to Gravity Bridge,IBCMetadat,PASSED,1722275582763,1722275752635,1722707752635,E98FD6286CC575116C00A974D2BCC084C8EF1568B00778B70B0DE6C48E310C9B,gravity1s30vhsupqwfqxy9x4vrfywcss4v93wdlvezem0,IBCRelated,Cross-Chain Integration,True
dydx_128,dydx,128,Launch Incentives  Season 5 Distribution,/dydxprotocol.sending.MsgSendFromModuleToAccount,PASSED,1722280677668,1722280677668,1722626277668,34CA919A7EC15F4839FBF91FDC053171A2504FEAF2E67E0364B9A6CEF83A07F2,dydx1vlpqyelr35653mw59w2x3qs08q0agg7zxukwq3,Unknown,Miscellaneous,True
osmosis_816,osmosis,816,Alloyed ETH Canonicalization and Claim Admin,/cosmwasm.wasm.v1.MsgExecuteContract,PASSED,1722337534411,1722337534411,1722769534411,918844F764593DE4D64C50258BBD909E7100E8629CE02A524CF422EAEEDE9C9D,osmo19w2t4ue7qpdh6022m3yxmxvv3w7jla7u3hfq0r,SmartContract,Contract Deployment,True
osmosis_817,osmosis,817,Alloyed ETH Create Volume Splitting Group,/osmosis.incentives.CreateGroupsProposal,PASSED,1722338289395,1722338289395,1722770289395,7BC9273A41649353B70CF17B0D76FB62AEACA864EE8AE68F6705900C1DA07C95,osmo19w2t4ue7qpdh6022m3yxmxvv3w7jla7u3hfq0r,PoolIncentives,Incentive Distribution,True
osmosis_818,osmosis,818,Alloyed ETH Quote asset,/cosmos.params.v1beta1.ParameterChangeProposal,PASSED,1722338451638,1722338451638,1722770451638,FCA9B9BBEB9D097CB463EDFAF8576B63AB1FA8148768493DCB94E9EA1A20A44B,osmo19w2t4ue7qpdh6022m3yxmxvv3w7jla7u3hfq0r,ParameterChange,Protocol Configuration,True
osmosis_819,osmosis,819,Remove Quote Asset whitelisting requirement for Supercharged Pools,unknown,PASSED,1722338688777,1722338688777,1722770688777,E53E498235B1A7C239B391768E678635D88B8D3FACAA8A5CC8D23AAB3B346E9E,osmo19w2t4ue7qpdh6022m3yxmxvv3w7jla7u3hfq0r,Unknown,Unclassified,True
dydx_129,dydx,129,Update RNDR exchanges to add Binance and Gate with ticker RENDER rename Coinbase ticker to RENDER and increase minexchanges to 2,/dydxprotocol.prices.MsgUpdateMarketParam,PASSED,1722357531878,1722357531878,1722703131878,64C71144EF03276A32DD5DFD011E2C9A97BDE7B2EC964532ABCD03BE83E23A18,dydx18vjqv46d4ylkh0ztz7m58t8sa9x50sht6vqx3y,ParameterChange,Fee Adjustment,True
dydx_130,dydx,130,dYdX Chain Software Upgrade v520,/cosmos.upgrade.v1beta1.MsgSoftwareUpgrade,PASSED,1722488420391,1722488420391,1722834020391,B8EF117A67489A28CC0084E3B118F528E5E5CE20FE3FACEC0ED4332C573B5B15,dydx1vl5ty47uwpfv4mcutwv4zam09mvvvdgy2m9e59,SoftwareUpgrade,Major Release,True
injective_421,injective,421,Upload Injex Finance Router and Limit Contract Wasm Code,/injective.wasmx.v1.BatchStoreCodeProposal,PASSED,1722515224181,1722515224181,1722860824181,604ECF88E5160DDA4D0780EC383508B78C6916990F1BD7F633907BD6DBF5359E,inj15arks2ynvufsumdmgkeaqgdxelsgjr3ggwn3dx,SmartContract,Contract Deployment,True
kyve_41,kyve,41,Whitelist Andromeda and Source denoms,/kyve.funders.v1beta1.MsgUpdateParams,PASSED,1722523253777,1722523253777,1723128053777,B7B7AAA2E2EEE8404CCBA9EE322BFFC28FB4E835C2C03ABA5972C428842580F8,kyve1fst07guqk7u4elhfj4z79fzgkr5wtfqqm7w20n,ParameterChange,Protocol Configuration,True
akash_263,akash,263,Developer Onboarding Funding Proposal 2 Zealy,CommunityPoolSpend,PASSED,1722524099782,1722524099782,1723128899782,EE98236EEE2FBC3BB99F1FA17CE930A9607AA3C0F0F8F7D6DACAFBDDEBB34AEC,akash1vsl2ukv2r3htp6zmmurkep8ps4y2hdn36kpufc,CommunityPoolSpend,Community Support,True
akash_265,akash,265,August 2024 Inflation Update Proposal,ParameterChange,PASSED,1722528481771,1722528828243,1723133628243,B57EE7EFF34E5548322F892197AAAD107690D1125B35E69FBFB9593BADB967B7,akash13q90ua6czaznduyxq057nl3sx2dcyxj9dnp3qj,ParameterChange,Fee Adjustment,True
injective_422,injective,422,Update minnotional for all spot and derivative markets with known quote assets,/injective.exchange.v1beta1.BatchExchangeModificationProposal,PASSED,1722620178351,1722620178351,1722965778351,117353C65902618DAD2C2BB6BD6EC7E13F6EB6AA4206DB22146E073520E1E35B,inj1adpadycvjcxudy3upwrw6kgf2csh536xrhj7pg,MarketRelated,Trading Parameters,True
dydx_131,dydx,131,Add MAVIAUSD perpetual market,/dydxprotocol.prices.MsgCreateOracleMarket,PASSED,1722628333589,1722628333589,1722973933589,AF85C432B06DEC9E7B17D59FC869EBA430398C9CA66F6CD039DDA4593CB37F7D,dydx1wyukcg3ddpuh3895746gdhqxu84lrur8mqw9ya,MarketRelated,Market Addition,True
